	Headline	Link
10	Most Canadians side with Wilson-Raybould believe Trudeau has lost moral authority to govern: Ipsos poll	https://news.google.com/articles/CAIiEMwepAl6V_PHB5F9dN2GoE0qGQgEKhAIACoHCAowqeP_CjDdg_oCMMTh6QU
11	Trudeau is facing a political civil war	https://news.google.com/articles/CBMidWh0dHBzOi8vd3d3LnRoZWdsb2JlYW5kbWFpbC5jb20vcG9saXRpY3MvYXJ0aWNsZS10cnVkZWF1LWlzLWZhY2luZy1hLXBlcnNvbmFsLXZvdGUtb2Ytbm9uLWNvbmZpZGVuY2UtZnJvbS13aXRoaW4taGlzL9IBAA
12	High-profile resignations a \'blow\' to PM beset by questions about SNC-Lavalin	https://news.google.com/articles/CAIiEIAQQDCdNCu3V4CUDUheAmoqFggEKg4IACoGCAowqKNmMKjdCjCT1B0
13	Rex Murphy: Drop the poses Trudeau. You owe this country a real explanation	https://news.google.com/articles/CBMiamh0dHBzOi8vbmF0aW9uYWxwb3N0LmNvbS9vcGluaW9uL3JleC1tdXJwaHktZHJvcC10aGUtcG9zZXMtdHJ1ZGVhdS15b3Utb3dlLXRoaXMtY291bnRyeS1hLXJlYWwtZXhwbGFuYXRpb27SAbcBaHR0cHM6Ly9uYXRpb25hbHBvc3QtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvbmF0aW9uYWxwb3N0LmNvbS9vcGluaW9uL3JleC1tdXJwaHktZHJvcC10aGUtcG9zZXMtdHJ1ZGVhdS15b3Utb3dlLXRoaXMtY291bnRyeS1hLXJlYWwtZXhwbGFuYXRpb24vYW1wP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
14	OPP veteran says firing was reprisal for lawsuit over hiring of Ford friend	https://news.google.com/articles/CBMic2h0dHBzOi8vd3d3LnRoZWdsb2JlYW5kbWFpbC5jb20vY2FuYWRhL2FydGljbGUtb3BwLXZldGVyYW4tc2F5cy1maXJpbmctYnktZm9yZC1nb3Zlcm5tZW50LWlzLXJlcHJpc2FsLWZvci10YXZlcm5lci_SAccBaHR0cHM6Ly93d3ctdGhlZ2xvYmVhbmRtYWlsLWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL3d3dy50aGVnbG9iZWFuZG1haWwuY29tL2FtcC9jYW5hZGEvYXJ0aWNsZS1vcHAtdmV0ZXJhbi1zYXlzLWZpcmluZy1ieS1mb3JkLWdvdmVybm1lbnQtaXMtcmVwcmlzYWwtZm9yLXRhdmVybmVyLz9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
15	Fired OPP deputy alleges reprisal for speaking against Doug Ford friend\'s appointment to force	https://news.google.com/articles/CBMijwFodHRwczovL3d3dy5jYmMuY2EvbmV3cy9jYW5hZGEvdG9yb250by9maXJlZC1vcHAtZGVwdXR5LWFsbGVnZXMtcmVwcmlzYWwtZm9yLXNwZWFraW5nLWFnYWluc3QtZG91Zy1mb3JkLWZyaWVuZC1zLWFwcG9pbnRtZW50LXRvLWZvcmNlLTEuNTA0MzQzNNIBY2h0dHBzOi8vd3d3LWNiYy1jYS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL3d3dy5jYmMuY2EvYW1wLzEuNTA0MzQzND9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
16	Doug Ford\'s role in OPP turmoil raises questions of political interference	https://news.google.com/articles/CBMiZGh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2NhbmFkYS90b3JvbnRvL2RvdWctZm9yZC1vbnRhcmlvLXBvdmluY2lhbC1wb2xpY2Utb3BwLXJvbi10YXZlcm5lci0xLjUwNDM0NDfSAWNodHRwczovL3d3dy1jYmMtY2EuY2RuLmFtcHByb2plY3Qub3JnL3Yvcy93d3cuY2JjLmNhL2FtcC8xLjUwNDM0NDc_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
17	GOLDSTEIN: Find a new OPP commissioner Premier Ford	https://news.google.com/articles/CBMiXGh0dHBzOi8vdG9yb250b3N1bi5jb20vb3Bpbmlvbi9jb2x1bW5pc3RzL2dvbGRzdGVpbi1maW5kLWEtbmV3LW9wcC1jb21taXNzaW9uZXItcHJlbWllci1mb3Jk0gGnAWh0dHBzOi8vdG9yb250b3N1bi1jb20uY2RuLmFtcHByb2plY3Qub3JnL3Yvcy90b3JvbnRvc3VuLmNvbS9vcGluaW9uL2NvbHVtbmlzdHMvZ29sZHN0ZWluLWZpbmQtYS1uZXctb3BwLWNvbW1pc3Npb25lci1wcmVtaWVyLWZvcmQvYW1wP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
18	Is there something rotten in the OPP?	https://news.google.com/articles/CBMiVWh0dHBzOi8vd3d3LnRoZWdsb2JlYW5kbWFpbC5jb20vb3Bpbmlvbi9hcnRpY2xlLWlzLXRoZXJlLXNvbWV0aGluZy1yb3R0ZW4taW4tdGhlLW9wcC_SAakBaHR0cHM6Ly93d3ctdGhlZ2xvYmVhbmRtYWlsLWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL3d3dy50aGVnbG9iZWFuZG1haWwuY29tL2FtcC9vcGluaW9uL2FydGljbGUtaXMtdGhlcmUtc29tZXRoaW5nLXJvdHRlbi1pbi10aGUtb3BwLz9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
19	Adele Sorella guilty of second-degree murder in deaths of daughters	https://news.google.com/articles/CBMiRmh0dHBzOi8vbW9udHJlYWxnYXpldHRlLmNvbS9uZXdzL2xvY2FsLW5ld3MvYWRlbGUtc29yZWxsYS1tdXJkZXItdHJpYWzSAZYBaHR0cHM6Ly9tb250cmVhbGdhemV0dGUtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvbW9udHJlYWxnYXpldHRlLmNvbS9uZXdzL2xvY2FsLW5ld3MvYWRlbGUtc29yZWxsYS1tdXJkZXItdHJpYWwvYW1wP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
20	Quebec mother found guilty of second-degree murder in daughters\' deaths	https://news.google.com/articles/CAIiEPN7UDRB2sBQnYzA3xBV1Z8qGQgEKhAIACoHCAow6f-ICzDjj4gDMK2RnwY
21	Quebec woman guilty of 2nd-degree murder of 2 daughters	https://news.google.com/articles/CAIiEObY3uAkDHuh1bEzaxwpQqQqFggEKg4IACoGCAowqKNmMKjdCjDGlx0
22	Quebec mother Adele Sorella found guilty of second-degree murder in daughters\' deaths	https://news.google.com/articles/CBMibmh0dHBzOi8vbmF0aW9uYWxwb3N0LmNvbS9uZXdzL25ld3NhbGVydC1xdWViZWMtbW90aGVyLWZvdW5kLWd1aWx0eS1vZi1zZWNvbmQtZGVncmVlLW11cmRlci1pbi1kYXVnaHRlcnMtZGVhdGhz0gG7AWh0dHBzOi8vbmF0aW9uYWxwb3N0LWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL25hdGlvbmFscG9zdC5jb20vbmV3cy9uZXdzYWxlcnQtcXVlYmVjLW1vdGhlci1mb3VuZC1ndWlsdHktb2Ytc2Vjb25kLWRlZ3JlZS1tdXJkZXItaW4tZGF1Z2h0ZXJzLWRlYXRocy9hbXA_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
23	Jury finds Adele Sorella guilty of second-degree murder in deaths of young daughters	https://news.google.com/articles/CBMiemh0dHBzOi8vbW9udHJlYWwuY3R2bmV3cy5jYS9qdXJ5LWZpbmRzLWFkZWxlLXNvcmVsbGEtZ3VpbHR5LW9mLXNlY29uZC1kZWdyZWUtbXVyZGVyLWluLWRlYXRocy1vZi15b3VuZy1kYXVnaHRlcnMtMS40MzIxODc30gGGAWh0dHBzOi8vYmV0YS1jdHZuZXdzLWNhLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvYmV0YS5jdHZuZXdzLmNhL2xvY2FsL21vbnRyZWFsLzIwMTkvMy80LzFfNDMyMTg3Ny5odG1sP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
24	\'Something\'s missing and it\'s him\': Winnipeg family reeling after teen\'s death in random home invasion	https://news.google.com/articles/CAIiEM8siybYZF-9g_FykneYfJUqFggEKg4IACoGCAowqKNmMKjdCjDGlx0
25	Winnipeg’s Filipino community mourns teen killed in random violent attack	https://news.google.com/articles/CAIiEBp1ZhLSKYHJ7RoYr2wDRTAqGQgEKhAIACoHCAowqeP_CjDdg_oCMMTh6QU
26	Dream shattered by murder - Canada News	https://news.google.com/articles/CBMiOWh0dHBzOi8vd3d3LmNhc3RhbmV0Lm5ldC9lZGl0aW9uL25ld3Mtc3RvcnktMjUwNzc0LTQtLmh0bdIBAA
27	\'Loved by everybody\': Aunt says community shaken by teen\'s death	https://news.google.com/articles/CBMiY2h0dHBzOi8vd2lubmlwZWcuY3R2bmV3cy5jYS9sb3ZlZC1ieS1ldmVyeWJvZHktYXVudC1zYXlzLWNvbW11bml0eS1zaGFrZW4tYnktdGVlbi1zLWRlYXRoLTEuNDMyMzYyNNIBhgFodHRwczovL2JldGEtY3R2bmV3cy1jYS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL2JldGEuY3R2bmV3cy5jYS9sb2NhbC93aW5uaXBlZy8yMDE5LzMvNS8xXzQzMjM2MjQuaHRtbD9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
28	‘We aren’t speculators’: Belcarra property owners ask B.C. government for speculation tax exemption	https://news.google.com/articles/CAIiEGXiHB3LwPjLqaECGNQC5xcqGQgEKhAIACoHCAowqeP_CjDdg_oCMMTh6QU
29	Seniors with unrentable homes near Vancouver face huge speculation tax bills	https://news.google.com/articles/CBMieGh0dHBzOi8vd3d3LnRoZWdsb2JlYW5kbWFpbC5jb20vY2FuYWRhL2FydGljbGUtc2VuaW9ycy13aXRoLXVucmVudGFibGUtaG9tZXMtbmVhci12YW5jb3V2ZXItZmFjZS1odWdlLXNwZWN1bGF0aW9uLXRheC0yL9IBzAFodHRwczovL3d3dy10aGVnbG9iZWFuZG1haWwtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvd3d3LnRoZWdsb2JlYW5kbWFpbC5jb20vYW1wL2NhbmFkYS9hcnRpY2xlLXNlbmlvcnMtd2l0aC11bnJlbnRhYmxlLWhvbWVzLW5lYXItdmFuY291dmVyLWZhY2UtaHVnZS1zcGVjdWxhdGlvbi10YXgtMi8_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
30	Cabin owners in Metro Vancouver village upset over speculation tax bills	https://news.google.com/articles/CBMiaGh0dHBzOi8vYmMuY3R2bmV3cy5jYS9jYWJpbi1vd25lcnMtaW4tbWV0cm8tdmFuY291dmVyLXZpbGxhZ2UtdXBzZXQtb3Zlci1zcGVjdWxhdGlvbi10YXgtYmlsbHMtMS40MzIzNzM40gGOAWh0dHBzOi8vYmV0YS1jdHZuZXdzLWNhLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvYmV0YS5jdHZuZXdzLmNhL2xvY2FsL2JyaXRpc2gtY29sdW1iaWEvMjAxOS8zLzUvMV80MzIzNzM4Lmh0bWw_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
31	Trump claims \'presidential harassment\' over Dems corruption probe	https://news.google.com/articles/CAIiEIxcTIht_cYphT8QlCpPYMYqGQgEKhAIACoHCAowqeP_CjDdg_oCMMXe6QU
32	US House committees launch sweeping Trump inquiries	https://news.google.com/articles/CBMiVmh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL3dvcmxkL3RydW1wLXByb2JlLWhvdXNlLWp1ZGljaWFyeS1yZXF1ZXN0cy1kb2N1bWVudHMtMS41MDQxOTg30gEA
33	Trump blasts House Democrats\' \'fishing expedition\'	https://news.google.com/articles/CBMiMWh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC11cy1jYW5hZGEtNDc0NTE2MDHSAXlodHRwczovL3d3dy1iYmMtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvd3d3LmJiYy5jb20vbmV3cy9hbXAvd29ybGQtdXMtY2FuYWRhLTQ3NDUxNjAxP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
34	"Opinions on the Mueller investigation don\'t move. Why not? - ""Where Did You Get This Number?"" podcast"	https://news.google.com/articles/CAIiEDMxWqqVoDCMZ40SVfIFcPMqGQgEKhAIACoHCAowyNj6CjDyiPICMK_dxAU
35	Doug Schoen: My advice to Democrats as they march toward impeachment (from someone who\'s been there)	https://news.google.com/articles/CBMigAFodHRwczovL3d3dy5mb3huZXdzLmNvbS9vcGluaW9uL2RvdWctc2Nob2VuLW15LWFkdmljZS10by1kZW1vY3JhdHMtYXMtdGhleS1tYXJjaC10b3dhcmQtaW1wZWFjaG1lbnQtZnJvbS1zb21lb25lLXdob3MtYmVlbi10aGVyZdIBzAFodHRwczovL3d3dy1mb3huZXdzLWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL3d3dy5mb3huZXdzLmNvbS9vcGluaW9uL2RvdWctc2Nob2VuLW15LWFkdmljZS10by1kZW1vY3JhdHMtYXMtdGhleS1tYXJjaC10b3dhcmQtaW1wZWFjaG1lbnQtZnJvbS1zb21lb25lLXdob3MtYmVlbi10aGVyZS5hbXA_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
36	Watch A Clip From R. Kelly’s First Interview Since His Arrest	https://news.google.com/articles/CBMiUWh0dHBzOi8vd3d3LnN0ZXJlb2d1bS5jb20vMjAzNDYwMC9yLWtlbGx5LWZpcnN0LWludGVydmlldy1jYnMtdGhpcy1tb3JuaW5nL3ZpZGVvL9IBoAFodHRwczovL3d3dy1zdGVyZW9ndW0tY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvd3d3LnN0ZXJlb2d1bS5jb20vMjAzNDYwMC9yLWtlbGx5LWZpcnN0LWludGVydmlldy1jYnMtdGhpcy1tb3JuaW5nL3ZpZGVvP2FtcD0xJmFtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
37	\'I didn\'t do this stuff!\' R. Kelly says rumours he had sex with underage girls are \'not true\'	https://news.google.com/articles/CBMiV2h0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2VudGVydGFpbm1lbnQvci1rZWxseS1pbnRlcnZpZXctY2JzLWRlbmlhbC1nYXlsZS1raW5nLTEuNTA0NDQzONIBY2h0dHBzOi8vd3d3LWNiYy1jYS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL3d3dy5jYmMuY2EvYW1wLzEuNTA0NDQzOD9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
38	R. Kelly: It’s ‘not fair’ to charge me with sex crimes again	https://news.google.com/articles/CAIiELlwd_dwyCwY0meySgl40zgqGQgEKhAIACoHCAowsbfwCjCm2LoCMOeDkgM
39	R. Kelly Denies Charges Of Sex Crimes	https://news.google.com/articles/CCAiC2hhQm9Wd0xlczY0mAEB
40	\'It\'s not fair\': R Kelly tearfully denies sex abuse allegations in tense interview	https://news.google.com/articles/CAIiEGyym-I2kaXtVPZ4-unCXCUqFggEKg4IACoGCAowl6p7MN-zCTDlkko
41	Trudeau dismisses China report anonymously accusing Kovrig Spavor of espionage	https://news.google.com/articles/CAIiEPOH9UZLtD1_m6jO_w5pm5kqGQgEKhAIACoHCAow6f-ICzDjj4gDMKGZnwY
42	Why Canada represented U.S. authorities’ ‘best chance’ to capture Huawei’s Meng Wanzhou	https://news.google.com/articles/CAIiEHt8gAxrEy1LEw_Qm5FUl3oqFwgEKg4IACoGCAow6bV4MPfJDDDB1MUF
43	Ottawa to proceed with Meng extradition request Trudeau says as China accuses detained Canadians of spying	https://news.google.com/articles/CBMia2h0dHBzOi8vd3d3LnRoZWdsb2JlYW5kbWFpbC5jb20vd29ybGQvYXJ0aWNsZS1jaGluYS1hY2N1c2VzLWRldGFpbmVkLWNhbmFkaWFucy1vZi1zcHlpbmctZGF5cy1hZnRlci1odWF3ZWkv0gEA
44	Trudeau dismisses China report anonymously accusing Kovrig Spavor of theft	https://news.google.com/articles/CBMimAFodHRwczovL3Rvcm9udG9zdW4uY29tL25ld3MvbmF0aW9uYWwvdHJ1ZGVhdS1kaXNtaXNzZXMtY2hpbmEtcmVwb3J0LWFub255bW91c2x5LWFjY3VzaW5nLWtvdnJpZy1zcGF2b3Itb2YtdGhlZnQvd2NtL2YyZmI5MGIwLTlhNDgtNDE1Zi05OTAzLTQyMDc5OTk1MzJjZNIB4wFodHRwczovL3Rvcm9udG9zdW4tY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvdG9yb250b3N1bi5jb20vbmV3cy9uYXRpb25hbC90cnVkZWF1LWRpc21pc3Nlcy1jaGluYS1yZXBvcnQtYW5vbnltb3VzbHktYWNjdXNpbmcta292cmlnLXNwYXZvci1vZi10aGVmdC93Y20vZjJmYjkwYjAtOWE0OC00MTVmLTk5MDMtNDIwNzk5OTUzMmNkL2FtcD9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
45	China Accuses Canadians Michael Kovrig And Michael Spavor Of Acting Together To Steal State Secrets	https://news.google.com/articles/CBMiWGh0dHBzOi8vd3d3Lmh1ZmZpbmd0b25wb3N0LmNhLzIwMTkvMDMvMDQvbWljaGFlbC1rb3ZyaWctbWljaGFlbC1zcGF2b3ItY2hpbmFfYV8yMzY4MzU4Mi_SAaYBaHR0cHM6Ly9tLWh1ZmZpbmd0b25wb3N0LWNhLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvbS5odWZmaW5ndG9ucG9zdC5jYS9hbXAvMjAxOS8wMy8wNC9taWNoYWVsLWtvdnJpZy1taWNoYWVsLXNwYXZvci1jaGluYV9hXzIzNjgzNTgyLz9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
46	Ilhan Omar\'s contentious comments prompt Democrats to craft anti-Semitism measure	https://news.google.com/articles/CBMidGh0dHBzOi8vbmF0aW9uYWxwb3N0LmNvbS9uZXdzL3dvcmxkL2lsaGFuLW9tYXJzLWNvbnRlbnRpb3VzLWNvbW1lbnRzLXByb21wdC1kZW1vY3JhdHMtdG8tY3JhZnQtYW50aS1zZW1pdGlzbS1tZWFzdXJl0gHBAWh0dHBzOi8vbmF0aW9uYWxwb3N0LWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL25hdGlvbmFscG9zdC5jb20vbmV3cy93b3JsZC9pbGhhbi1vbWFycy1jb250ZW50aW91cy1jb21tZW50cy1wcm9tcHQtZGVtb2NyYXRzLXRvLWNyYWZ0LWFudGktc2VtaXRpc20tbWVhc3VyZS9hbXA_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
47	Dems to declare opposition to anti-Semitism as Trump targets Ilhan Omar comments	https://news.google.com/articles/CAIiEJTzli1YMoA3UZRWwLulV-8qGQgEKhAIACoHCAowqeP_CjDdg_oCMMTh6QU
48	Lawmaker hopes Omar will grow and change after comments	https://news.google.com/articles/CCAiC1VFUWxwUkFnNFZBmAEB
49	The witch hunt at Westminster	https://news.google.com/articles/CAIiEKxPeMa7rKxHDfQUz74lC70qFAgEKgwIACoFCAowhgIwkDgwob0I
50	Democrats need to oust anti-Semite Ilhan Omar from the Foreign Affairs Committee	https://news.google.com/articles/CBMicGh0dHBzOi8vd3d3LmZveG5ld3MuY29tL29waW5pb24vZGVtb2NyYXRzLW5lZWQtdG8tb3VzdC1hbnRpLXNlbWl0ZS1pbGhhbi1vbWFyLWZyb20tdGhlLWZvcmVpZ24tYWZmYWlycy1jb21taXR0ZWXSAbwBaHR0cHM6Ly93d3ctZm94bmV3cy1jb20uY2RuLmFtcHByb2plY3Qub3JnL3Yvcy93d3cuZm94bmV3cy5jb20vb3Bpbmlvbi9kZW1vY3JhdHMtbmVlZC10by1vdXN0LWFudGktc2VtaXRlLWlsaGFuLW9tYXItZnJvbS10aGUtZm9yZWlnbi1hZmZhaXJzLWNvbW1pdHRlZS5hbXA_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
51	\'Speed camera ahead\': Google Maps adds photo radar warnings for drivers	https://news.google.com/articles/CBMiYWh0dHBzOi8vbmF0aW9uYWxwb3N0LmNvbS9uZXdzL3NwZWVkLWNhbWVyYS1haGVhZC1nb29nbGUtbWFwcy1hZGQtcGhvdG8tcmFkYXItd2FybmluZ3MtZm9yLWRyaXZlcnPSAa4BaHR0cHM6Ly9uYXRpb25hbHBvc3QtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvbmF0aW9uYWxwb3N0LmNvbS9uZXdzL3NwZWVkLWNhbWVyYS1haGVhZC1nb29nbGUtbWFwcy1hZGQtcGhvdG8tcmFkYXItd2FybmluZ3MtZm9yLWRyaXZlcnMvYW1wP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
52	\'Speed camera ahead\': Google Maps add photo radar warnings for drivers	https://news.google.com/articles/CBMiX2h0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2NhbmFkYS9lZG1vbnRvbi9zcGVlZC1jYW1lcmEtZ29vZ2xlLW1hcHMtcGhvdG8tcmFkYXItd2FybmluZ3MtMS41MDQzODE10gFjaHR0cHM6Ly93d3ctY2JjLWNhLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvd3d3LmNiYy5jYS9hbXAvMS41MDQzODE1P2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
53	Google Maps Adding Photo Radar Warnings For Drivers	https://news.google.com/articles/CAIiEFHsvYZKREAklnaTlRQP7FUqFwgEKg8IACoHCAow1qfAAjCkrz8w8cpI
54	‘Speed camera ahead:’ Google Maps add photo radar warnings for drivers	https://news.google.com/articles/CBMiVGh0dHBzOi8vd3d3LjY4MG5ld3MuY29tLzIwMTkvMDMvMDUvZ29vZ2xlLW1hcHMtYWRkLXBob3RvLXJhZGFyLXdhcm5pbmdzLWZvci1kcml2ZXJzL9IBoAFodHRwczovL3d3dy02ODBuZXdzLWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL3d3dy42ODBuZXdzLmNvbS8yMDE5LzAzLzA1L2dvb2dsZS1tYXBzLWFkZC1waG90by1yYWRhci13YXJuaW5ncy1mb3ItZHJpdmVycy9hbXAvP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
55	Google Maps adds photo radar warnings for drivers: ‘Speed camera ahead’	https://news.google.com/articles/CAIiED7SpUMzpXdLVgrkJ3CS2sAqGQgEKhAIACoHCAowqeP_CjDdg_oCMLbh6QU
